Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation","Service payments under $100,000 (1113 payees)","Paiements de service inférieurs à 100 000 $ (1113 bénéficiaires)",0,4168528
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation","Treaty Education Alliance Inc., Fort Qu'Appelle, Saskatchewan","Treaty Education Alliance Inc., Fort Qu'Appelle, Saskatchewan",0,174632
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",44,"Training and Educational Services","Services d'enseignement et de formation","University of Ottawa, Ottawa, Ontario","Université d'Ottawa, Ottawa, Ontario",0,237696
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être",,,567039590,0
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Aamjiwnaang Chippewas of Sarnia First Nation, Sarnia, Ontario","Aamjiwnaang Chippewas of Sarnia First Nation, Sarnia, Ontario",0,364203
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Advanced Paramedic Ltd., Peace River, Alberta","Advanced Paramedic Ltd., Peace River, Alberta",0,4303750
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Alberta Health Services, Edmonton, Alberta","Alberta Health Services, Edmonton, Alberta",0,398934
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Alvaro Wagner Salles Dental Corporation, Winnipeg, Manitoba","Alvaro Wagner Salles Dental Corporation, Winnipeg, Manitoba",0,125102
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Amdocs Inc., Winnipeg, Manitoba","Amdocs Inc., Winnipeg, Manitoba",0,920738
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Anderson M, St Andrews, Manitoba","Anderson M, St Andrews, Manitoba",0,275276
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Anderson S, Brandon, Manitoba","Anderson S, Brandon, Manitoba",0,114411
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Anderson Therapy Services, Dundas, Ontario","Anderson Therapy Services, Dundas, Ontario",0,413104
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Anishinab of Wauzhushk Onigum, Kenora, Ontario","Anishinab of Wauzhushk Onigum, Kenora, Ontario",0,118996
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Annapolis Valley Regional Centre for Education, Berwick, Nova Scotia","Annapolis Valley Regional Centre for Education, Berwick, Nouvelle-Écosse",0,755373
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Arch Psychological Services, Edmonton, Alberta","Arch Psychological Services, Edmonton, Alberta",0,354620
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Arctic Co-Op, Winnipeg, Manitoba","Arctic Co-Op, Winnipeg, Manitoba",0,179521
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Arden Professional Client Care Inc., Bedford, Nova Scotia","Arden Professional Client Care Inc., Bedford, Nouvelle-Écosse",0,909223
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Armstrong T, Fort William First Nation, Ontario","Armstrong T, Fort William First Nation, Ontario",0,128552
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Arnold J (Dr), Oakville, Ontario","Arnold J (Dr), Oakville, Ontario",0,176515
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Arthur S, Rocky Mountain House, Alberta","Arthur S, Rocky Mountain House, Alberta",0,127500
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Ashton M (Dr), Montréal, Quebec","Ashton M (Dr), Montréal, Québec",0,236002
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Aspiration Psychological Services, Calgary, Alberta","Aspiration Psychological Services, Calgary, Alberta",0,317815
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Assiniboine E R, Maple Creek, Saskatchewan","Assiniboine E R, Maple Creek, Saskatchewan",0,130011
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Attallah C (Dr) Dental Corporation, Etobicoke, Ontario","Attallah C (Dr) Dental Corporation, Etobicoke, Ontario",0,144319
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Aurora Wellness Group Ltd., Whitehorse, Yukon","Aurora Wellness Group Ltd., Whitehorse, Yukon",0,213809
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","ALS Canada Ltd., Toronto, Ontario","ALS Canada Ltd., Toronto, Ontario",0,1473332
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Babazadeh K (Dr), Coquitlam, British Columbia","Babazadeh K (Dr), Coquitlam, Colombie-Britannique",0,202358
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Back Forty Speech and Language, The Pas, Manitoba","Back Forty Speech and Language, The Pas, Manitoba",0,105915
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Bayfield Homes Ltd., Consecon, Ontario","Bayfield Homes Ltd., Consecon, Ontario",0,525394
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Bayshore Healthcare Ltd., Mississauga, Ontario","Bayshore Soins de santé Ltée., Mississauga, Ontario",0,14204708
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Beaudoin V, Shawinigan, Quebec","Beaudoin V, Shawinigan, Québec",0,122000
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Bedard Health Management Services, Portage La Prairie, Manitoba","Bedard Health Management Services, Portage La Prairie, Manitoba",0,276740
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Behaviour Analysis North Inc., Sudbury, Ontario","Behaviour Analysis North Inc., Sudbury, Ontario",0,128205
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Bellegarde O N, Warman, Saskatchewan","Bellegarde O N, Warman, Saskatchewan",0,414602
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Berkowitz Therapies Inc., Winnipeg, Manitoba","Berkowitz Therapies Inc., Winnipeg, Manitoba",0,162628
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Best Buy Canada Ltd., Vancouver, British Columbia","Best Buy Canada Ltd., Vancouver, Colombie-Britannique",0,111086
2021/2022,31,"Indigenous Services","Services aux Autochtones",191,"Department of Indigenous Services","Ministère des Services aux Autochtones",45,"Health and Welfare Services","Services de santé et de bien-être","Bester K, Thunder Bay, Ontario","Bester K, Thunder Bay, Ontario",0,148384
