Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Regulvar Inc, Laval, Quebec","Regulvar Inc, Laval, Québec","Construction Works - Buildings, Montréal, Quebec","Travaux de construction - Bâtiments, Montréal, Québec",357680,277326,277326
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Republic Architecture Inc, Winnipeg, Manitoba","Republic Architecture Inc, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba","Travaux de construction - Bâtiments, Winnipeg, Manitoba",355471,0,355471
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Republic Architecture Incorporated, Winnipeg, Manitoba","Republic Architecture Incorporated, Winnipeg, Manitoba","Construction Works - Buildings, Yellowknife, Northwest Territories","Travaux de construction - Bâtiments, Yellowknife, Territoires du Nord-Ouest",364375,104757,353703
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Rikjak Construction Ltd, Lunenburg, Nova Scotia","Rikjak Construction Ltd, Lunenburg, Nouvelle-Écosse","Construction Works - Buildings, Greenwood, Nova Scotia","Travaux de construction - Bâtiments, Greenwood, Nouvelle-Écosse",617180,531844,617180
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Rikjak Construction Ltd, Lunenburg, Nova Scotia","Rikjak Construction Ltd, Lunenburg, Nouvelle-Écosse","Construction Works - Buildings, Greenwood, Nova Scotia","Travaux de construction - Bâtiments, Greenwood, Nouvelle-Écosse",2005241,462336,622988
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Robertson Martin Architects Inc, Ottawa, Ontario","Robertson Martin Architects Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario","Travaux de construction - Bâtiments, Ottawa, Ontario",586659,88529,468842
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Robertson Martin Architects Inc, Ottawa, Ontario","Robertson Martin Architects Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario","Travaux de construction - Bâtiments, Ottawa, Ontario",550203,11208,550203
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Robertson Martin Architects Inc, Ottawa, Ontario","Robertson Martin Architects Inc, Ottawa, Ontario","Construction Works - Buildings, Kingston, Ontario","Travaux de construction - Bâtiments, Kingston, Ontario",260192,248531,248531
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Rocky Layne Ltd o/a Slate Construction, Edmonton, Alberta","Rocky Layne Ltd o/a Slate Construction, Edmonton, Alberta","Construction Works - Buildings, Comox, British Columbia","Travaux de construction - Bâtiments, Comox, Colombie-Britannique",1171209,750658,1171209
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Rolling Tides Construction Inc, Shawnigan Lake, British Columbia","Rolling Tides Construction Inc, Shawnigan Lake, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",639652,639652,639652
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Roscoe Construction Limited, Waterville, Nova Scotia","Roscoe Construction Limited, Waterville, Nouvelle-Écosse","Construction Works - Buildings, Waterville, Nova Scotia","Travaux de construction - Bâtiments, Waterville, Nouvelle-Écosse",3036270,1500,3036270
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Roscoe Construction Limited, Waterville, Nova Scotia","Roscoe Construction Limited, Waterville, Nouvelle-Écosse","Construction Works - Buildings, Greenwood, Nova Scotia","Travaux de construction - Bâtiments, Greenwood, Nouvelle-Écosse",1463096,1204887,1204887
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Ryfan Qaummallaktaqtuq Ltd, Pond Inlet, Nunavut","Ryfan Qaummallaktaqtuq Ltd, Pond Inlet, Nunavut","Construction Works - Buildings, Pond Inlet, Nunavut","Travaux de construction - Bâtiments, Pond Inlet, Nunavut",3544249,335513,3119845
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Salish Sea Industrial Services Ltd, Victoria, British Columbia","Salish Sea Industrial Services Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",1767164,823048,1767164
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Sasco Contractors Ltd, Burnaby, British Columbia","Sasco Contractors Ltd, Burnaby, Colombie-Britannique","Construction Works - Buildings, Burnaby, British Columbia","Travaux de construction - Bâtiments, Burnaby, Colombie-Britannique",831276,0,831276
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Saskcon Repair Services Ltd, Saskatoon, Saskatchewan","Saskcon Repair Services Ltd, Saskatoon, Saskatchewan","Construction Works - Buildings, Saskatoon, Saskatchewan","Travaux de construction - Bâtiments, Saskatoon, Saskatchewan",6496771,909320,6496771
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Saskcon Repair Services Ltd, Saskatoon, Saskatchewan","Saskcon Repair Services Ltd, Saskatoon, Saskatchewan","Construction Works - Buildings, Moose Jaw, Saskatchewan","Travaux de construction - Bâtiments, Moose Jaw, Saskatchewan",838880,0,0
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Sawchuk Developments Company Ltd, Kelowna, British Columbia","Sawchuk Developments Company Ltd, Kelowna, Colombie-Britannique","Construction Works - Buildings, Vernon, British Columbia","Travaux de construction - Bâtiments, Vernon, Colombie-Britannique",7492340,6730186,7200117
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Scansa Construction Ltd, Victoria, British Columbia","Scansa Construction Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",1918977,304451,1918977
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Scansa Construction Ltd, Victoria, British Columbia","Scansa Construction Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",8724632,828000,828000
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Schooner General Contracting Limited, Halifax, Nova Scotia","Schooner General Contracting Limited, Halifax, Nouvelle-Écosse","Construction Works - Buildings, Halifax, Nova Scotia","Travaux de construction - Bâtiments, Halifax, Nouvelle-Écosse",366990,177465,177465
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Se7en Hills Inc, North York, Ontario","Se7en Hills Inc, North York, Ontario","Construction Works - Buildings, Borden, Ontario","Travaux de construction - Bâtiments, Borden, Ontario",1037388,82906,1037388
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","SeaFirst Construction, Burnaby, British Columbia","SeaFirst Construction, Burnaby, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",4286184,3668291,4211795
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","SeaFirst Construction, Burnaby, British Columbia","SeaFirst Construction, Burnaby, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",1143077,289056,1143077
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Security Information Systems LLC, Orlando, Florida","Security Information Systems LLC, Orlando, Floride","Construction Works - Buildings, Québec, Quebec","Travaux de construction - Bâtiments, Québec, Québec",1102957,547214,547214
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Seguin Morris Inc, Gatineau, Quebec","Seguin Morris Inc, Gatineau, Québec","Construction Works - Buildings, Gatineau, Quebec","Travaux de construction - Bâtiments, Gatineau, Québec",7095979,6932018,6932018
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Select Mechanical Incorporated, Saint John, New Brunswick","Select Mechanical Incorporated, Saint John, Nouveau-Brunswick","Construction Works - Buildings, Oromocto, New Brunswick","Travaux de construction - Bâtiments, Oromocto, Nouveau-Brunswick",2314505,1782000,1782000
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Services FLO Inc, Québec, Quebec","Services FLO Inc, Québec, Québec","Construction Works - Buildings, Greenwood, Nova Scotia","Travaux de construction - Bâtiments, Greenwood, Nouvelle-Écosse",355998,355998,355998
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Setanta Contracting, Edmonton, Alberta","Setanta Contracting, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta","Travaux de construction - Bâtiments, Edmonton, Alberta",2036951,1859477,1941203
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Seven Star Construction Inc, Calgary, Alberta","Seven Star Construction Inc, Calgary, Alberta","Construction Works - Buildings, Comox, British Columbia","Travaux de construction - Bâtiments, Comox, Colombie-Britannique",1609018,0,1609018
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Shukapesh Construction Ltd, Goose Bay, Newfoundland and Labrador","Shukapesh Construction Ltd, Goose Bay, Terre-Neuve-et-Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador","Travaux de construction - Bâtiments, Happy Valley-Goose Bay, Terre-Neuve-et-Labrador",784413,534413,534413
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Simo Management inc, Longueuil, Quebec","Simo Management inc, Longueuil, Québec","Construction Works - Buildings, Longueuil, Quebec","Travaux de construction - Bâtiments, Longueuil, Québec",292986,0,292986
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","Simpson Building Contractors Limited, Fredericton, New Brunswick","Simpson Building Contractors Limited, Fredericton, Nouveau-Brunswick","Construction Works - Buildings, Oromocto, New Brunswick","Travaux de construction - Bâtiments, Oromocto, Nouveau-Brunswick",2039454,1998044,1998044
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","SM Construction Inc, Québec, Quebec","SM Construction Inc, Québec, Québec","Construction Works - Buildings, Québec, Quebec","Travaux de construction - Bâtiments, Québec, Québec",5151949,88385,5137108
2024/2025,16,"Défense nationale","National Defence",018,"Department of National Defence","Ministère de la Défense nationale","SM Construction Inc, Québec, Quebec","SM Construction Inc, Québec, Québec","Construction Works - Buildings, Québec, Quebec","Travaux de construction - Bâtiments, Québec, Québec",6362344,2542684,6003887
