Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2017/2018,21,"Public Safety and Emergency Preparedness",030,"Royal Canadian Mounted Police","Independent Construction Management Inc, Regina, Saskatchewan","Upgrade heating and ventilation and air conditioning of a Depot building, Regina, Saskatchewan",323696,0,323696
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Upgrade of kitchen cabinets in units at Beaver Creek Institution, Gravenhurst, Ontario",387394,55452,387394
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Upgrade of lighting fixtures at Springhill Institution, Springhill, Nova Scotia",578641,385641,385641
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Senstar Stellar Corporation, Carp, Ontario","Upgrade of the personal alarm locating systems at nine correctional facilities, Various locations, Ontario",1682285,0,1399589
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","CORCAN, Ottawa, Ontario","Upgrades of inmate reception functions for the intake and release sectors at the Federal Training Centre, Laval, Quebec",76461,14635,14635
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Les Installations Électriques Pichette Inc, Laval, Quebec","Upgrading the electrical distribution system, Sainte-Anne-des-Plaines, Quebec",8440544,4385083,4385083
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Thermotech Combustion FDC Inc, Montreal, Quebec","Urgent rehabilitation of the degasser and the thermal power plant at Archambault institution, Sainte-Anne-des-Plaines, Quebec",313355,203810,203810
2017/2018,21,"Public Safety and Emergency Preparedness",085,"Canada Border Services Agency","Brookfield Global Integrated Solutions, Markham, Ontario","Various Betterments, Various locations, Ontario",421530,421530,421530
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","WS Morgan Construction Limited, Parry Sound, Ontario","Various works projects at Beaver Creek Institution, Gravenhurst, Ontario",547962,547962,547962
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elmara Construction Co Ltd, Oldcastle, Ontario","Warkworth Institution fire alarm system upgrade, Campbellford, Ontario",2603833,0,2603833
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Elmara Construction Co Ltd, Oldcastle, Ontario","Warkworth Institution underground duct replacement, Campbellford, Ontario",908947,0,908947
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Quinan Construction Limited, Orillia, Ontario","Window replacement at Millhaven Institution, Bath, Ontario",3061000,207597,207597
2017/2018,21,"Public Safety and Emergency Preparedness",053,"Correctional Service of Canada","Townsend & Sons Contracting Ltd, Bath, Ontario","X-ray and dental rooms renovation at Collins Bay Institution, Kingston, Ontario",290127,30203,30203
2017/2018,22,Transport,034,"Department of Transport","Architecture49 Inc, St John's, Newfoundland and Labrador","Air terminal building modification at Wabush Airport, Wabush, Newfoundland and Labrador",909370,133495,524390
2017/2018,22,Transport,034,"Department of Transport","Bird Construction Group, Bedford, Nova Scotia","Air terminal building modification at Wabush Airport, Wabush, Newfoundland and Labrador",12097480,1116719,1116719
2017/2018,22,Transport,034,"Department of Transport","Otis Canada Inc, St John's, Newfoundland and Labrador","Air terminal building rehabilitation, Wabush, Newfoundland and Labrador",511976,255988,255988
2017/2018,22,Transport,034,"Department of Transport","Number Ten Architectural Group, Victoria, British Columbia","Air terminal building replacement, Port Hardy, British Columbia",641408,151650,216249
2017/2018,22,Transport,034,"Department of Transport","CIMA + SENC, Québec, Quebec","Air terminal building upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",402388,234029,366194
2017/2018,22,Transport,034,"Department of Transport","Les Constructions Des Iles Inc, L'Étang-du-Nord, Quebec","Air terminal building upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",4715589,1989223,4594282
2017/2018,22,Transport,034,"Department of Transport","NFOE/GRC en Consortium, Montréal, Quebec","Air terminal building upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",1131761,175347,1110498
2017/2018,22,Transport,034,"Department of Transport","WSP Canada Inc, Québec, Quebec","Air terminal building upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",866120,0,762447
2017/2018,22,Transport,034,"Department of Transport","Les Architectes Odette Roy et Isabelle Jacques Inc, Saint-Georges, Quebec","Air terminal building upgrade, Blanc-Sablon, Quebec",546942,283940,456865
2017/2018,22,Transport,034,"Department of Transport","Les Constructions Binet Inc, Saint-Benoît-Labre, Quebec","Air terminal building upgrade, Blanc-Sablon, Quebec",2397285,2275592,2275592
2017/2018,22,Transport,034,"Department of Transport","Number Ten Architectural Group, Victoria, British Columbia","Airport field electrical centre and interruptible power unit replacement, Port Hardy, British Columbia",266201,111192,247859
2017/2018,22,Transport,034,"Department of Transport","IBI Group Architects (Canada) Inc, Vancouver, British Columbia","Airport terminal building reconfiguration, Penticton, British Columbia",665451,81912,603910
2017/2018,22,Transport,034,"Department of Transport","Ratio Architecture Interior Design and Planning Inc, Vancouver, British Columbia","Airport terminal building reconfiguration, Penticton, British Columbia",803251,4971,4971
2017/2018,22,Transport,034,"Department of Transport","IWC Excavation Ltd, Nanaimo, British Columbia","Airport terminal building water grid system upgrade, Port Hardy, British Columbia",583218,583218,583218
2017/2018,22,Transport,034,"Department of Transport","Online Constructors Ltd, Abbotsford, British Columbia","Apron and parking pads replacement, Sandspit, British Columbia",1424425,355800,1424425
2017/2018,22,Transport,034,"Department of Transport","Dexter Québec Inc, Sept-Îles, Quebec","Apron optimization at Sept-Îles Airport, Sept-Îles, Quebec",733460,733460,733460
2017/2018,22,Transport,034,"Department of Transport","Canadyne Navigation, Carleton Place, Ontario","Berth rehabilitation phase II at Wood Islands Ferry Terminal, Wood Islands, Prince Edward Island",900250,581725,881975
2017/2018,22,Transport,034,"Department of Transport","Sani-Sable LB Inc, Maria, Quebec","Bollards installation at Cap-aux-Meules wharf, Cap-aux-Meules, Quebec",501180,501180,501180
2017/2018,22,Transport,034,"Department of Transport","Construction Interlag inc, Saint-Léonard, Quebec","Caissons overlay at the Gros-Cacouna Wharf, Cacouna, Quebec",1786425,826856,826856
2017/2018,22,Transport,034,"Department of Transport","Sani-Sable LB Inc, Maria, Quebec","Cathodic and piles protection at Cap-aux-Meules ferry wharves, Cap-aux-Meules, Quebec",742500,532072,532072
2017/2018,22,Transport,034,"Department of Transport","Harbour Development Inc, Saint John, New Brunswick","Channel dredging at Caribou Ferry Terminal, Caribou, Nova Scotia",673246,673246,673246
2017/2018,22,Transport,034,"Department of Transport","Pomerleau Inc, Québec, Quebec","Construction of a new electric substation  at Sept-Îles Airport, Sept-Îles, Quebec",891120,532813,861697
2017/2018,22,Transport,034,"Department of Transport","Crandall Engineering Ltd, Moncton, New Brunswick","Construction of new water pressure booster station and reservoir at Wabush Airport, Wabush, Newfoundland and Labrador",621713,417257,599563
2017/2018,22,Transport,034,"Department of Transport","Cribtec Inc, Québec, Quebec","Construction of new water pressure booster station and reservoir at Wabush Airport, Wabush, Newfoundland and Labrador",3659818,3600503,3600503
2017/2018,22,Transport,034,"Department of Transport","McNally Construction Inc, Hamilton, Ontario","Fender rehabilitation at Digby Ferry Terminal, Digby, Nova Scotia",1772950,861000,861000
2017/2018,22,Transport,034,"Department of Transport","McNally Construction Inc, Hamilton, Ontario","Fender rehabilitation at Saint John Ferry Terminal, Saint John, New Brunswick",4568163,2415719,2415719
2017/2018,22,Transport,034,"Department of Transport","Birtz Bastien Beaudoin Laforest Architectes, Montréal, Quebec","Garage upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",616459,300245,300245
2017/2018,22,Transport,034,"Department of Transport","Birtz Bastien Beaudoin Laforest Architectes, Montréal, Quebec","Garage upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",504322,0,410323
2017/2018,22,Transport,034,"Department of Transport","CIMA + SENC, Québec, Quebec","Garage upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",257910,147759,147759
2017/2018,22,Transport,034,"Department of Transport","Les Constructions Des Iles Inc, L'Étang-du-Nord, Quebec","Garage upgrade at Îles-de-la-Madeleine Airport, Les Îles-de-la-Madeleine, Quebec",2602720,2554948,2554948
2017/2018,22,Transport,034,"Department of Transport","SNC-Lavalin Inc, Montréal, Quebec","Garage upgrade at Sept-Îles Airport, Sept-Îles, Quebec",305271,55000,55000
2017/2018,22,Transport,034,"Department of Transport","Richard Poirier et frères électrique ltée, Sayabec, Quebec","Generator replacement and terminal access rehabilitation at Shefferville Airport, Schefferville, Quebec",499844,498707,498707
2017/2018,22,Transport,034,"Department of Transport","All-Sea Atlantic Ltd, Saint John, New Brunswick","Installation of corrosion protection on wharf piles at the Port of Saint John, Saint John, New Brunswick",1499564,202895,1452895
2017/2018,22,Transport,034,"Department of Transport","K-Line Construction Ltd, Beardsley, New Brunswick","Installation of shore power on wharf, Saint John, New Brunswick",623442,573442,623442
2017/2018,22,Transport,034,"Department of Transport","Ketza Pacific Construction (1993) Ltd, Campbell River, British Columbia","Interruptible Power unit replacement and seismic structure upgrade at Port Hardy Airport, Port Hardy, British Columbia",1574131,1574131,1574131
2017/2018,22,Transport,034,"Department of Transport","9244-3175 Québec Inc, Québec, Quebec","La Romaine wharf rehabilitation, La Romaine, Quebec",291498,291498,291498
2017/2018,22,Transport,034,"Department of Transport","Public Works and Government Services, Gatineau, Quebec","L'Esplanade Laurier building 15th and 16th floor refit to install videoconference equipment, Ottawa, Ontario",318994,313994,313994
2017/2018,22,Transport,034,"Department of Transport","Wedler Engineering LLP, Courtenay, British Columbia","Lift station construction at Penticton Airport, Penticton, British Columbia",254159,35139,249565
2017/2018,22,Transport,034,"Department of Transport","JDG Construction Management Ltd, North Vancouver, British Columbia","New equipment storage building at Port Hardy Airport, Port Hardy, British Columbia",4981250,948674,948674
2017/2018,22,Transport,034,"Department of Transport","Kasian Architecture Interior Design and Planning Ltd, Vancouver, British Columbia","New equipment storage building at Port Hardy Airport, Port Hardy, British Columbia",799108,75979,533901
2017/2018,22,Transport,034,"Department of Transport","Grey Rock Services Inc, Labrador City, Newfoundland and Labrador","New parallel taxiway construction and apron expansion, Wabush, Newfoundland and Labrador",16922561,6467080,16922561
2017/2018,22,Transport,034,"Department of Transport","Stantec Consulting Ltd, Ottawa, Ontario","New parallel taxiway construction and apron expansion, Wabush, Newfoundland and Labrador",1816539,428030,1770550
2017/2018,22,Transport,034,"Department of Transport","Sani-Sable LB Inc, Maria, Quebec","Partial demolition and rockfill of the Mont-Louis wharf, Saint-Maxime-du-Mont-Louis, Quebec",11733999,725896,725896
2017/2018,22,Transport,034,"Department of Transport","Brookfield Global Integrated Solutions LP, Markham, Ontario","Prince Rupert building space optimization, Prince Rupert, British Columbia",877844,2393,831410
2017/2018,22,Transport,034,"Department of Transport","Maritime Hydraulic Repair Centre (1997) Ltd, Moncton, New Brunswick","Ramp lifting mechanism replacement at Wood Islands and Caribou ferry terminals, Prince Edward Island, Nova Scotia",1392798,117276,1218115
2017/2018,22,Transport,034,"Department of Transport","Universal Sheet Metal Ltd, Saanichton, British Columbia","Rehabilitation of heating ventilation and air conditioning system for combined services building, Sandspit, British Columbia",388160,30623,388160
2017/2018,22,Transport,034,"Department of Transport","EBC Inc, L'Ancienne-Lorette, Quebec","Rehabilitation of steel sheet pile wall at the Saint John Ferry Terminal, Saint John, New Brunswick",4426962,1702975,4426962
