Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2014/2015,06,Environment,124,"Parks Canada Agency","Rob Smith & Son Backhoe & Trucking Ltd, Neepawa, Manitoba","Connection to the municipal water and wastewater systems, Wasagaming, Manitoba",1709050,359200,1709050
2014/2015,06,Environment,124,"Parks Canada Agency","St Isidore Asphalte Ltd, Saint-Isidore, New Brunswick**","Reconstruction of Highway 114, Fundy National Park, New Brunswick",5912340,2364655,2364655
2014/2015,06,Environment,124,"Parks Canada Agency","Stantec Consulting Ltd, Edmonton, Alberta**","Rehabilitation of a bridge, Chambly Canal, Quebec",375550,222000,222000
2014/2015,06,Environment,124,"Parks Canada Agency","Stephen P Kylie, Peterborough, Ontario","Purchase of land and house at Lock 19, Peterborough, Ontario",285088,285088,285088
2014/2015,06,Environment,124,"Parks Canada Agency","SDI Builders Ltd, London, Ontario","Upgrade of the road and entranceway of Bruce Peninsula National Park, Tobermory, Ontario",361421,361421,361421
2014/2015,06,Environment,124,"Parks Canada Agency","Windley Contracting Ltd, Nanaimo, British Columbia**","Construction of washroom facilities at Green Point Campground, Ucluelet, British Columbia",1757727,1600943,1600943
2014/2015,06,Environment,124,"Parks Canada Agency","9160-8794 Quebec Inc, Lévis, Quebec","Acquisition of 10 otentik tents, Wasagaming, Manitoba",261415,261415,261415
2014/2015,06,Environment,124,"Parks Canada Agency","9160-8794 Quebec Inc, Lévis, Quebec","Acquisition of 10 otentik tents, Wasagaming, Manitoba",261937,261937,261937
2014/2015,06,Environment,124,"Parks Canada Agency","9160-8794 Quebec Inc, Lévis, Quebec","Acquisition of 12 otentik tents, Kouchibouguac National Park, New Brunswick",288591,288591,288591
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Atlantic Roofers Limited, Elmsdale, Nova Scotia","Roof remediation for Joseph A Ghiz Building, Summerside, Prince Edward Island",276277,184439,184439
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Avondale Construction Limited, Halifax, Nova Scotia","Building modernization Phase 2 - 1st and 3rd floors, Shediac, New Brunswick",6027211,3463582,3463582
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Black & McDonald Limited, Calgary, Alberta","Replacement of heat pumps, Moncton, New Brunswick",2802941,0,2802941
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Construction Cybco Inc, Saint-Laurent, Quebec","Conversion of storage space into office space and installation of elevators, Montréal, Quebec",14959906,4943817,14347079
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Construction Socam Ltd, Laval, Quebec","Renovation of building envelope and earthquake resistance work, Rigaud, Quebec",4523117,80215,4523065
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Construction Socam Ltd, Laval, Quebec","Replacement and installation of burner control valve to existing gas boilers, Montréal, Quebec",614582,67447,614582
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Contracts for other government departments (276)","Contracts awarded and managed by PWGSC on behalf of other government departments",0,168791350,0
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Contracts under $250,000 and cost plus contracts under $25,000 (14 contractors)",Total,0,847896,0
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Dover Elevator and Lifts Ltd, Bedford, Nova Scotia","Elevator upgrade, Moncton, New Brunswick",1507390,11775,1507390
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Dowd Roofing Inc, Saint John, New Brunswick","Roof replacement, Saint John, New Brunswick",754209,0,754209
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Green Timbers Limited Partnership (Paid through Computershare Investor Services Inc), Vancouver, British Columbia","Public-Private Partnership Accommodations Project - RCMP E Division Relocation, Surrey, British-Columbia",274036954,1524982,134499705
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Joneljim Concrete Construction Ltd, Sydney, Nova Scotia","Construction for Neville Street Phase 2B electrical building, Reserve Mines, Nova Scotia",6100817,5601293,5601293
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Kone Inc, Toronto, Ontario","Elevator upgrade, Saint John, New Brunswick",519235,289235,519235
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Neelco Builders Ltd, Chilliwack, British Columbia","Relining of culvert #2 at km 380.7, Alaska Highway, Prophet River, British Columbia",487000,0,487000
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Online Constructors Ltd, Abbotsford, British Columbia","Bridge culvert #5, Alaska Highway, Various locations, British Columbia",516010,516010,516010
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","P S Sidhu Trucking Ltd, Whitehorse, Yukon","Reconstruction of km 555 to 570 of Alaska Highway, Various locations, British Columbia",10337622,6483015,6483015
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","Roland Grenier Construction Ltée, Anjou, Quebec","Refitting of processing centre, Laval, Quebec",568639,4932,568639
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","St-Denis Thompson Inc, Montréal, Quebec","Exterior wall restoration, Moncton, New Brunswick",6825916,0,6825916
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","SNC Lavalin Operations & Maintenance Inc, Etobicoke, Ontario","Betterments to various buildings, Various locations, British Columbia",5019595,5019595,5019595
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","SNC Lavalin Operations & Maintenance Inc, Etobicoke, Ontario","Betterments to various buildings, Various locations, New Brunswick, Various Provinces",2453396,2453396,2453396
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","SNC Lavalin Operations & Maintenance Inc, Etobicoke, Ontario","Betterments to various buildings, Various locations, Ontario",693575,693575,693575
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","SNC Lavalin Operations & Maintenance Inc, Etobicoke, Ontario","Betterments to various buildings, Various locations, Ontario",5738289,5738289,5738289
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","The State Group Inc, Mississauga, Ontario","Burlington Lift Bridge, Hamilton, Ontario",9421016,1326815,1326815
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","ThyssenKrupp Elevator (Canada) Limited, Scarborough, Ontario","Freight and passenger elevator modernization, Thunder Bay, Ontario",1058961,0,1058961
2014/2015,20,"Public Works and Government Services",127,"Public Works and Government Services","9271-3247 Québec Inc, Saint-Georges, Quebec","Leasehold improvements of taxes services office, Québec, Quebec",3258367,2791277,3217871
2014/2015,11,Health,136,"Canadian Food Inspection Agency","Contracts under $250,000 and cost plus contracts under $25,000 (6 contractors)",Total,0,331233,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Angeles Lopez Gutierrez in Trust, Montreal, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",738356,738356,738356
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Angie Pelonis Notaire Inc in Trust, Saint-Laurent, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",393958,393958,393958
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Contracts under $250,000 and cost plus contracts under $25,000 (3 contractors)",Total,0,395561,0
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Francois Loiselle Notaire in Trust, Montreal, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",427412,427412,427412
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Francois Loiselle Notaire in Trust, Montreal, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",530583,530583,530583
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Francois Loiselle Notaire in Trust, Montreal, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",324817,324817,324817
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Francois Loiselle Notaire in Trust, Montreal, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",557611,557611,557611
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Michelle Tremblay Notaire Inc in Trust, Verdun, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",508506,508506,508506
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Michelle Tremblay Notaire Inc in Trust, Verdun, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",779621,779621,779621
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Michelle Tremblay Notaire Inc in Trust, Verdun, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",427819,427819,427819
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Michelle Tremblay Notaire Inc in Trust, Verdun, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",326027,326027,326027
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Michelle Tremblay Notaire Inc in Trust, Verdun, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",662514,662514,662514
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Michelle Tremblay Notaire Inc in Trust, Verdun, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",700000,700000,700000
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Prud'homme Fontaine Dolan S E N C R L in Trust, Boucherville, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",676937,676937,676937
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Prud'homme Fontaine Dolan S E N C R L in Trust, Boucherville, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",655792,655792,655792
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Prud'homme Fontaine Dolan S E N C R L in Trust, Boucherville, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",556620,556620,556620
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Prud'homme Fontaine Dolan S E N C R L in Trust, Boucherville, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",452134,452134,452134
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Prud'homme Fontaine Dolan S E N C R L in Trust, Boucherville, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",637861,637861,637861
2014/2015,29,"Office of Infrastructure of Canada",142,"Office of Infrastructure of Canada","Sherry Ao in Trust, Montreal, Quebec","Acquisition of property for the new bridge for the St. Lawrence Corridor, Saint-Laurent, Quebec",450526,450526,450526
2014/2015,15,Justice,144,"Courts Administration Service","Bassi Construction Ltd, Ottawa, Ontario**","Leasehold improvement 90 Sparks Street, Ottawa, Ontario",454502,248061,248061
2014/2015,15,Justice,144,"Courts Administration Service","Contracts under $250,000 and cost plus contracts of less than $25,000 (1 contractor)",Total,0,2032,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada","Contracts under $250,000 and cost plus contracts under $25,000 (2 contractors)",Total,0,105923,0
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada","Plano Construction Inc, Gatineau, Quebec**","Conversion of the asset at 555 des Entreprises as a collection storage facility with a high density shelving system, Gatineau, Quebec",18255919,0,12367294
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada","Schoeler and Heaton Architects Inc, Ottawa, Ontario**","Conversion of the asset at 555 des Entreprises as a collection storage facility with a high density shelving system, Gatineau, Quebec",827540,0,800772
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada","SNC-Lavalin Inc, Montréal Quebec**","Conversion of the asset at 555 des Entreprises as a collection storage facility with a high density shelving system, Gatineau, Quebec",634285,634285,634285
2014/2015,04,"Canadian Heritage",145,"Library and Archives of Canada","SNC-Lavalin Inc, Montréal Quebec**","Conversion of the asset at 555 des Entreprises as a collection storage facility with a high density shelving system, Gatineau, Quebec",540121,540121,540121
