Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","National Capital Commission, Ottawa, Ontario","Commission de la capitale nationale, Ottawa, Ontario","Acquisition of 100 Sparks and 30 Metcalfe, Ottawa, Ontario","Acquisition du 100 Sparks et 30 Metcalfe, Ottawa, Ontario",19931324,19931324,19931324
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Online Constructors Ltd, Abbotsford, British Columbia","Online Constructors Ltd, Abbotsford, Colombie-Britannique","Lower Liard River Bridge strengthening - km 763, Alaska Highway, British Columbia","Renforcement du pont de la rivière Lower Liard - km 763 de la route de l'Alaska, Colombie-Britannique",2057251,2057251,2057251
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Online Constructors Ltd, Abbotsford, British Columbia","Online Constructors Ltd, Abbotsford, Colombie-Britannique","Rehabilitation of the Racing River Bridge - km 641, Alaska Highway, British Columbia","Remise en état du pont de la rivière Racing - km 641 de la route de l'Alaska, Colombie-Britannique",1387968,15914,1366218
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Peters Bros Construction Ltd, Penticton, British Columbia","Peters Bros Construction Ltd, Penticton, Colombie-Britannique","Miscellaneous replacements works - km 266 - 325 Alaska Highway, British Columbia","Divers travaux de remplacements - km 266 - 325 de la route de l'Alaska, Colombie-Britannique",27993028,405240,27993028
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Peters Bros Construction Ltd, Penticton, British Columbia","Peters Bros Construction Ltd, Penticton, Colombie-Britannique","Paving and conversion works - km 325 to 355 and km 520 to 555, Alaska Highway, British Columbia","Travaux de pavage et de conversion - km 325 à 355 et km 520 à 555 de la route de l'Alaska, Colombie-Britannique",41008847,23430873,23430873
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Pomerleau Inc, Saint-Georges, Quebec","Pomerleau Inc, Saint-Georges, Québec","Construction management services of a new federal building, Shawinigan, Quebec","Services de gérance de construction d'un nouvel édifice fédéral, Shawinigan, Québec",115327395,2790142,3451752
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Pomerleau Inc, Saint-Georges, Quebec","Pomerleau Inc, Saint-Georges, Québec","Construction management services of a new judicial complex, Montréal, Quebec","Services de gérance de construction d'un nouveau complexe judiciaire, Montréal, Québec",1524300,781452,781452
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Rod McLeod Construction Ltd, Riverview, New Brunswick","Rod McLeod Construction Ltd, Riverview, Nouveau-Brunswick","Fourth floor Fit-up - Government of Canada Building, Moncton, New Brunswick","Aménagement du quatrième étage de l'immeuble du Gouvernement du Canada, Moncton, Nouveau-Brunswick",1164284,5548,1164284
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Société d'habitation et de développement de Montréal, Montréal, Quebec","Société d'habitation et de développement de Montréal, Montréal, Québec","Construction at headquarters of the National Film Board of Canada, Montréal, Quebec","Construction au siège social de l'Office national du film du Canada, Montréal, Québec",3000000,0,3000000
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Springhill Construction Limited, Fredericton, New Brunswick","Springhill Construction Limited, Fredericton, Nouveau-Brunswick","Roof and cladding replacement at the Dominion Public Building, Moncton, New Brunswick","Remplacement du toit et du revêtement extérieur à l'édifice public du Dominion, Moncton, Nouveau-Brunswick",10724359,29833,10724359
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","St-Denis Thompson Inc, Montréal, Quebec","St-Denis Thompson Inc, Montréal, Québec","Masonry work at the Dominique-Ducharme Building, Montréal, Quebec","Travaux de restoration de maçonnerie de l'édifice Dominique-Ducharme, Montréal, Québec",25204797,8717106,24183456
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Tangle Ridge Custom Crushing Ltd, Fort Nelson, British Columbia","Tangle Ridge Custom Crushing Ltd, Fort Nelson, Colombie-Britannique","Slide stabilization and safety improvement - km 450 to 451, Alaska Highway, British Columbia","Stabilisation d'un glissement de terrain et amélioration de la sécurité - km 450 à 451 de la route de l'Alaska, Colombie-Britannique",2851349,1406792,1406792
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","Tangle Ridge Custom Crushing Ltd, Fort Nelson, British Columbia","Tangle Ridge Custom Crushing Ltd, Fort Nelson, Colombie-Britannique","Tetsa River reconstruction work - km 570 to 587, Alaska Highway, British Columbia","Travaux de reconstruction à la rivière Tetsa - km 570 à 587 de la route de l'Alaska, Colombie-Britannique",4701887,2261034,2261034
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","T3P Construction inc, Longueuil, Quebec","T3P Construction inc, Longueuil, Québec","Installation of a demonstration showcase at the International Civil Aviation Organization, Montréal, Quebec","Aménagement d'une vitrine de démonstration à l'Organisation de l'aviation civile internationale, Montréal, Québec",565518,0,565518
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","WSP Canada Inc, Québec, Quebec","WSP Canada Inc, Québec, Québec","Geothermal hydrogeological investigation, Ottawa, Ontario","Recherche hydrogéologique géothermique, Ottawa, Ontario",1097243,1006120,1006120
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","1456812 Alberta Ltd, Edmonton, Alberta","1456812 Alberta Ltd, Edmonton, Alberta","Bougie Creek culvert replacement - km 325 to 355, Alaska Highway, British Columbia","Remplacement du ponceau Bougie Creek - km 325 à 355 de la route de l'Alaska, Colombie-Britannique",2357725,2357725,2357725
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","1456812 Alberta Ltd, Edmonton, Alberta","1456812 Alberta Ltd, Edmonton, Alberta","East Cache Creek culvert replacement - km 140, Alaska Highway, British Columbia","Remplacement du ponceau East Cache Creek - km 140 de la route de l'Alaska, Colombie-Britannique",1845200,0,1845200
2021/2022,20,"Public Services and Procurement","Services publics et Approvisionnement",127,"Department of Public Works and Government Services","Ministère des Travaux publics et des Services gouvernementaux","9006-9311 Québec Inc, Saint-Jérôme, Quebec","9006-9311 Québec Inc, Saint-Jérôme, Québec","Fit-up of premises at the Guy-Favreau Complex, Montréal, Quebec","Aménagement de locaux au Complexe Guy-Favreau, Montréal, Québec",10387270,3420273,9674540
2021/2022,29,"Intergovernmental Affairs, Infrastructure and Communities","Affaires intergouvernementales, Infrastructure et Collectivités",142,"Office of Infrastructure of Canada","Bureau de l'infrastructure du Canada","Pronex Excavation inc, Lachute, Quebec","Pronex Excavation inc, Lachute, Québec","Compensation loss of wetlands, Montréal, Quebec","Compensation perte milieu humide, Montréal, Québec",7382893,25948,7396059
2021/2022,29,"Intergovernmental Affairs, Infrastructure and Communities","Affaires intergouvernementales, Infrastructure et Collectivités",142,"Office of Infrastructure of Canada","Bureau de l'infrastructure du Canada","Signature on the Saint Lawrence Group, Québec, Quebec","Groupe Signature sur le Saint-Laurent, Québec, Québec","New Bridge for the St. Lawrence Corridor, Montréal, Quebec","Corridor du nouveau pont pour le Saint-Laurent, Montréal, Québec",2582557505,6684353,1816756379
2021/2022,15,Justice,Justice,144,"Courts Administration Service","Service administratif des tribunaux judiciaires","Contracts under $250,000 and cost plus contracts under $25,000 (7 contractors)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (7 entrepreneurs)",Total,Total,0,29421,0
2021/2022,15,Justice,Justice,144,"Courts Administration Service","Service administratif des tribunaux judiciaires","GWL Realty Advisors Inc., Toronto, Ontario","GWL Realty Advisors Inc., Toronto, Ontario","Leasehold improvement of 180 Queen Street West, Toronto, Ontario","Amélioration locative au 180 Rue Queen West, Toronto, Ontario",30871,30871,30871
2021/2022,15,Justice,Justice,144,"Courts Administration Service","Service administratif des tribunaux judiciaires","GWL Realty Advisors Inc., Toronto, Ontario","GWL Realty Advisors Inc., Toronto, Ontario","Leasehold improvement of 180 Queen Street West, Toronto, Ontario","Amélioration locative au 180 Rue Queen West, Toronto, Ontario",38275,33283,33283
2021/2022,15,Justice,Justice,144,"Courts Administration Service","Service administratif des tribunaux judiciaires","Maple Leaf Property Management, Ottawa, Ontario","Maple Leaf Property Management, Ottawa, Ontario","Leasehold improvement of 90 Sparks Street, Ottawa, Ontario","Amélioration locative au 90 Rue Sparks, Ottawa, Ontario",2506602,58863,2401064
2021/2022,15,Justice,Justice,144,"Courts Administration Service","Service administratif des tribunaux judiciaires","Maple Leaf Property Management, Ottawa, Ontario","Maple Leaf Property Management, Ottawa, Ontario","Leasehold improvement of 90 Sparks Street, Ottawa, Ontario","Amélioration locative au 90 Rue Sparks, Ottawa, Ontario",2988256,742713,2929924
